date,activity,gold,iron,oil,silver,copper,aus,chn,clp,per,copper_L1,copper_L2,copper_L3,copper_L4,copper_L5,activity_L1
01-01-97,-3.9577733,345.50,13.04,24.15,4.96,"2,427",1.28600823,8.326,423.7931818,2.629863636,"2,265","2,215","1,960","1,935","2,018",-2.3050712
01-02-97,-5.6371098,358.60,13.04,20.30,5.25,"2,407",1.302592158,8.3227,416.1915,2.64245,"2,427","2,265","2,215","1,960","1,935",-3.9577733
01-03-97,-3.1961792,348.15,13.04,20.42,5.13,"2,420",1.26984127,8.3258,414.053,2.637157895,"2,407","2,427","2,265","2,215","1,960",-5.6371098
01-04-97,-9.4795871,340.15,13.04,20.17,4.66,"2,389",1.284191601,8.3257,417.58,2.665227273,"2,420","2,407","2,427","2,265","2,215",-3.1961792
01-05-97,-16.91504,345.60,13.04,20.89,4.86,"2,513",1.290156109,8.3229,418.6089474,2.667285714,"2,389","2,420","2,407","2,427","2,265",-9.4795871
01-06-97,-17.407657,334.55,13.04,19.84,4.72,"2,611",1.325908247,8.3224,417.4152381,2.658809524,"2,513","2,389","2,420","2,407","2,427",-16.91504
01-07-97,-12.238048,326.35,13.04,20.13,4.38,"2,449",1.347708895,8.3162,416.6082609,2.65452381,"2,611","2,513","2,389","2,420","2,407",-17.407657
01-08-97,-15.815211,325.35,13.04,19.62,4.73,"2,250",1.350621286,8.3187,414.8525,2.65647619,"2,449","2,611","2,513","2,389","2,420",-12.238048
01-09-97,-15.667043,332.10,13.04,21.16,5.17,"2,104",1.382934587,8.3171,414.8989474,2.647136364,"2,250","2,449","2,611","2,513","2,389",-15.815211
01-10-97,-13.627574,311.40,13.04,21.09,4.82,"2,051",1.389467834,8.3135,414.4130435,2.665727273,"2,104","2,250","2,449","2,611","2,513",-15.667043
01-11-97,-20.383127,296.80,13.04,19.16,5.30,"1,918",1.438228103,8.3109,424.9575,2.7232,"2,051","2,104","2,250","2,449","2,611",-13.627574
01-12-97,-20.441719,290.20,13.04,17.66,6.00,"1,761",1.510802236,8.3099,438.2895,2.72,"1,918","2,051","2,104","2,250","2,449",-20.383127
01-01-98,-27.010727,304.85,13.41,17.22,6.05,"1,688",1.522997259,8.3094,453.3890476,2.746714286,"1,761","1,918","2,051","2,104","2,250",-20.441719
01-02-98,-42.853623,297.40,13.41,15.45,6.37,"1,664",1.482799526,8.3072,448.531,2.80145,"1,688","1,761","1,918","2,051","2,104",-27.010727
01-03-98,-35.823137,301.00,13.41,15.76,6.35,"1,747",1.493428913,8.3076,452.5313636,2.808590909,"1,664","1,688","1,761","1,918","2,051",-42.853623
01-04-98,-42.748488,310.70,13.41,15.17,6.22,"1,800",1.533036946,8.3058,453.7433333,2.822,"1,747","1,664","1,688","1,761","1,918",-35.823137
01-05-98,-43.135092,293.60,13.41,15.21,4.96,"1,732",1.584283904,8.3084,453.4157895,2.8456,"1,800","1,747","1,664","1,688","1,761",-42.748488
01-06-98,-52.044632,296.30,13.41,14.29,5.36,"1,657",1.653986107,8.31,456.188,2.908809524,"1,732","1,800","1,747","1,664","1,688",-43.135092
01-07-98,-58.690383,288.85,13.41,14.22,5.53,"1,656",1.618122977,8.31,464.6413043,2.922380952,"1,657","1,732","1,800","1,747","1,664",-52.044632
01-08-98,-63.651907,273.40,13.41,13.26,4.79,"1,620",1.698369565,8.31,471.2552381,2.963904762,"1,656","1,657","1,732","1,800","1,747",-58.690383
01-09-98,-54.805195,293.85,13.41,16.16,5.39,"1,647",1.698081168,8.3055,470.4995,3.045045455,"1,620","1,656","1,657","1,732","1,800",-63.651907
01-10-98,-42.800852,292.30,13.41,14.43,5.06,"1,585",1.618384852,8.2778,463.6019048,3.0528,"1,647","1,620","1,656","1,657","1,732",-54.805195
01-11-98,-45.331241,294.70,13.41,11.24,4.93,"1,574",1.575051189,8.2778,463.2561905,3.096238095,"1,585","1,647","1,620","1,656","1,657",-42.800852
01-12-98,-57.532033,287.80,13.41,12.05,5.01,"1,476",1.617599482,8.278,472.387,3.139047619,"1,574","1,585","1,647","1,620","1,656",-45.331241
01-01-99,-63.119751,285.40,11.93,12.51,5.24,"1,432",1.582278481,8.2789,475.6815,3.254,"1,476","1,574","1,585","1,647","1,620",-57.532033
01-02-99,-58.927316,287.05,11.93,12.29,5.58,"1,413",1.562744179,8.2781,493.4485,3.3985,"1,432","1,476","1,574","1,585","1,647",-63.119751
01-03-99,-44.265981,279.45,11.93,16.76,5.03,"1,378",1.585288523,8.2792,492.4843478,3.381782609,"1,413","1,432","1,476","1,574","1,585",-58.927316
01-04-99,-49.314836,286.60,11.93,18.66,5.44,"1,464",1.557632399,8.2792,482.327619,3.35165,"1,378","1,413","1,432","1,476","1,574",-44.265981
01-05-99,-35.196219,268.60,11.93,16.85,4.94,"1,510",1.508750754,8.2785,485.039,3.333681818,"1,464","1,378","1,413","1,432","1,476",-49.314836
01-06-99,-42.246779,261.00,11.93,19.36,5.22,"1,422",1.523693433,8.278,502.1655,3.340333333,"1,510","1,464","1,378","1,413","1,432",-35.196219
01-07-99,-43.723302,255.60,11.93,20.53,5.45,"1,639",1.523925632,8.2776,516.7381818,3.3252,"1,422","1,510","1,464","1,378","1,413",-42.246779
01-08-99,-36.973723,254.80,11.93,22.11,5.08,"1,647",1.551349674,8.2772,513.0331818,3.364380952,"1,639","1,422","1,510","1,464","1,378",-43.723302
01-09-99,-28.096288,307.00,11.93,24.54,5.58,"1,750",1.539645881,8.2774,524.5480952,3.420681818,"1,647","1,639","1,422","1,510","1,464",-36.973723
01-10-99,-12.545323,299.10,11.93,21.78,5.29,"1,723",1.536334306,8.2775,537.9695,3.47425,"1,750","1,647","1,639","1,422","1,510",-28.096288
01-11-99,-12.932696,291.35,11.93,24.60,5.18,"1,727",1.565435191,8.2782,543.7138095,3.483619048,"1,723","1,750","1,647","1,639","1,422",-12.545323
01-12-99,-12.332502,290.25,11.93,25.77,5.33,"1,765",1.560062402,8.2794,538.2209524,3.485863636,"1,727","1,723","1,750","1,647","1,639",-12.932696
01-01-00,-10.39978,283.30,12.45,27.67,5.26,"1,812",1.524390244,8.2792,520.447619,3.501571429,"1,765","1,727","1,723","1,750","1,647",-12.332502
01-02-00,-9.0554199,293.65,12.45,30.47,5.10,"1,726",1.592863969,8.2781,512.8509524,3.457714286,"1,812","1,765","1,727","1,723","1,750",-10.39978
01-03-00,5.6197586,276.75,12.45,26.90,4.94,"1,729",1.64095832,8.2786,504.3804348,3.444913043,"1,726","1,812","1,765","1,727","1,723",-9.0554199
01-04-00,8.7032456,275.05,12.45,25.72,4.94,"1,715",1.677852349,8.2793,508.0994737,3.480722222,"1,729","1,726","1,812","1,765","1,727",5.6197586
01-05-00,4.7156277,272.25,12.45,29.05,4.90,"1,736",1.728907331,8.2781,521.6631818,3.505136364,"1,715","1,729","1,726","1,812","1,765",8.7032456
01-06-00,3.4834638,288.15,12.45,32.45,5.02,"1,774",1.680954782,8.2772,529.7375,3.488714286,"1,736","1,715","1,729","1,726","1,812",4.7156277
01-07-00,5.1671626,276.75,12.45,27.42,4.95,"1,850",1.703577513,8.2794,542.7452381,3.48195,"1,774","1,736","1,715","1,729","1,726",3.4834638
01-08-00,6.6217557,277.00,12.45,33.14,4.91,"1,900",1.721763085,8.2796,550.9945455,3.479045455,"1,850","1,774","1,736","1,715","1,729",5.1671626
01-09-00,10.624617,273.65,12.45,30.88,4.89,"1,978",1.811266075,8.2785,565.895,3.486238095,"1,900","1,850","1,774","1,736","1,715",6.6217557
01-10-00,11.89386,264.50,12.45,32.71,4.74,"1,839",1.893939394,8.2785,567.8414286,3.501772727,"1,978","1,900","1,850","1,774","1,736",10.624617
01-11-00,11.192093,269.10,12.45,33.85,4.63,"1,815",1.916443082,8.2774,574.5971429,3.529904762,"1,839","1,978","1,900","1,850","1,774",11.89386
01-12-00,4.3404266,274.45,12.45,26.80,4.58,"1,809",1.829491401,8.2771,574.6284211,3.521105263,"1,815","1,839","1,978","1,900","1,850",11.192093
01-01-01,1.2255407,264.50,12.99,28.68,4.79,"1,806",1.801152738,8.2776,571.1163636,3.524045455,"1,809","1,815","1,839","1,978","1,900",4.3404266
01-02-01,-4.5527871,266.70,12.99,27.41,4.43,"1,738",1.873360809,8.2771,563.129,3.52955,"1,806","1,809","1,815","1,839","1,978",1.2255407
01-03-01,-2.9014072,257.70,12.99,26.29,4.33,"1,666",1.987676406,8.2775,587.7859091,3.520818182,"1,738","1,806","1,809","1,815","1,839",-4.5527871
01-04-01,-7.1914875,263.15,12.99,28.48,4.37,"1,660",1.993620415,8.2771,598.628,3.560368421,"1,666","1,738","1,806","1,809","1,815",-2.9014072
01-05-01,-6.9118629,267.50,12.99,28.39,4.43,"1,666",1.923446817,8.277,604.4780952,3.601636364,"1,660","1,666","1,738","1,806","1,809",-7.1914875
01-06-01,-11.999778,270.60,12.99,26.27,4.34,"1,551",1.930501931,8.277,616.0725,3.532965,"1,666","1,660","1,666","1,738","1,806",-6.9118629
01-07-01,-24.842694,265.90,12.99,26.37,4.23,"1,469",1.965022598,8.2769,656.4557143,3.504952381,"1,551","1,666","1,660","1,666","1,738",-11.999778
01-08-01,-45.511714,273.00,12.99,27.22,4.20,"1,475",1.906214258,8.277,673.7031818,3.49328,"1,469","1,551","1,666","1,660","1,666",-24.842694
01-09-01,-49.377245,293.10,12.99,23.42,4.59,"1,424",1.985702939,8.2768,681.2417647,3.49115,"1,475","1,469","1,551","1,666","1,660",-45.511714
01-10-01,-54.03255,278.75,12.99,21.17,4.28,"1,361",1.983339944,8.2768,708.0981818,3.461409091,"1,424","1,475","1,469","1,551","1,666",-49.377245
01-11-01,-58.718043,275.50,12.99,19.47,4.14,"1,532",1.936108422,8.2769,689.4014286,3.4407,"1,361","1,424","1,475","1,469","1,551",-54.03255
01-12-01,-56.75747,276.50,12.99,19.77,4.52,"1,474",1.9462826,8.2764,669.1378947,3.436575,"1,532","1,361","1,424","1,475","1,469",-58.718043
01-01-02,-49.984785,282.30,12.68,19.47,4.30,"1,515",1.934235977,8.2771,667.2818182,3.461,"1,474","1,532","1,361","1,424","1,475",-56.75747
01-02-02,-46.921021,296.85,12.68,21.72,4.44,"1,539",1.950078003,8.2767,678.835,3.4777,"1,515","1,474","1,532","1,361","1,424",-49.984785
01-03-02,-36.656801,301.40,12.68,26.21,4.68,"1,623",1.902587519,8.2773,663.264,3.457052632,"1,539","1,515","1,474","1,532","1,361",-46.921021
01-04-02,-35.818474,308.20,12.68,27.32,4.60,"1,599",1.868460389,8.2772,650.8209524,3.439727273,"1,623","1,539","1,515","1,474","1,532",-36.656801
01-05-02,-39.936133,326.60,12.68,25.37,5.05,"1,629",1.818843216,8.277,653.9065,3.452545455,"1,599","1,623","1,539","1,515","1,474",-35.818474
01-06-02,-43.574756,318.50,12.68,26.87,4.87,"1,654",1.759943682,8.2767,673.766,3.481894737,"1,629","1,599","1,623","1,539","1,515",-39.936133
01-07-02,-44.338184,305.50,12.68,27.02,4.66,"1,511",1.805706031,8.2768,696.3343478,3.534571429,"1,654","1,629","1,599","1,623","1,539",-43.574756
01-08-02,-43.043474,312.80,12.68,28.97,4.57,"1,500",1.847404397,8.2767,702.3047619,3.571238095,"1,511","1,654","1,629","1,599","1,623",-44.338184
01-09-02,-26.523504,323.70,12.68,30.47,4.53,"1,435",1.829826167,8.277,726.9789474,3.620142857,"1,500","1,511","1,654","1,629","1,599",-43.043474
01-10-02,-12.184803,316.90,12.68,27.22,4.48,"1,536",1.817520901,8.2772,742.3173913,3.616419048,"1,435","1,500","1,511","1,654","1,629",-26.523504
01-11-02,-5.4569831,319.05,12.68,26.87,4.43,"1,626",1.781578479,8.2772,709.4765,3.58435,"1,536","1,435","1,500","1,511","1,654",-12.184803
01-12-02,7.7418198,342.75,12.68,31.22,4.67,"1,536",1.778093883,8.2777,701.949,3.515285714,"1,626","1,536","1,435","1,500","1,511",-5.4569831
01-01-03,9.1344914,367.50,13.82,33.52,4.87,"1,714",1.71556013,8.2775,722.4777273,3.494772727,"1,536","1,626","1,536","1,435","1,500",7.7418198
01-02-03,7.565723,347.45,13.82,36.62,4.60,"1,716",1.678979181,8.278,745.2135,3.4847,"1,714","1,536","1,626","1,536","1,435",9.1344914
01-03-03,17.564469,334.85,13.82,31.02,4.46,"1,588",1.662510391,8.2773,743.2833333,3.480033333,"1,716","1,714","1,536","1,626","1,536",7.565723
01-04-03,29.056903,336.75,13.82,25.87,4.61,"1,608",1.639344262,8.2772,718.2533333,3.46545,"1,588","1,716","1,714","1,536","1,626",17.564469
01-05-03,37.166245,361.40,13.82,29.57,4.56,"1,683",1.546072975,8.2769,703.58,3.482,"1,608","1,588","1,716","1,714","1,536",29.056903
01-06-03,32.8705,346.00,13.82,30.17,4.51,"1,644",1.503307276,8.2771,709.1845,3.479571429,"1,683","1,608","1,588","1,716","1,714",37.166245
01-07-03,35.296336,354.75,13.82,30.52,5.08,"1,769",1.513546239,8.2773,701.1404348,3.472,"1,644","1,683","1,608","1,588","1,716",32.8705
01-08-03,39.225754,375.60,13.82,31.57,5.11,"1,746",1.534212949,8.277,703.7725,3.480904762,"1,769","1,644","1,683","1,608","1,588",35.296336
01-09-03,46.523778,388.00,13.82,29.22,5.12,"1,794",1.507159005,8.2772,675.442,3.481590909,"1,746","1,769","1,644","1,683","1,608",39.225754
01-10-03,99.282516,386.25,13.82,29.12,5.14,"2,057",1.439263097,8.2768,646.0695652,3.478863636,"1,794","1,746","1,769","1,644","1,683",46.523778
01-11-03,101.46179,398.35,13.82,30.32,5.35,"2,074",1.397038279,8.2769,625.467,3.47845,"2,057","1,794","1,746","1,769","1,644",99.282516
01-12-03,109.46613,417.25,13.82,32.52,5.97,"2,321",1.352996888,8.277,602.9045,3.472142857,"2,074","2,057","1,794","1,746","1,769",101.46179
01-01-04,121.82175,399.75,16.39,33.05,6.23,"2,489",1.295840352,8.277,573.6414286,3.467714286,"2,321","2,074","2,057","1,794","1,746",109.46613
01-02-04,125.91187,395.85,16.39,36.17,6.58,"2,987",1.287001287,8.2771,584.306,3.48415,"2,489","2,321","2,074","2,057","1,794",121.82175
01-03-04,119.83139,423.70,16.39,35.77,7.83,"3,068",1.334044824,8.2771,603.9121739,3.465913043,"2,987","2,489","2,321","2,074","2,057",125.91187
01-04-04,106.46916,388.50,16.39,37.37,5.95,"2,752",1.34354427,8.2769,608.1871429,3.4703,"3,068","2,987","2,489","2,321","2,074",119.83139
01-05-04,84.027437,393.25,16.39,39.90,6.17,"2,831",1.420656343,8.2771,635.7575,3.488047619,"2,752","3,068","2,987","2,489","2,321",106.46916
01-06-04,62.379031,395.80,16.39,37.05,5.91,"2,665",1.441545337,8.2767,643.4965,3.477857143,"2,831","2,752","3,068","2,987","2,489",84.027437
01-07-04,88.817718,391.40,16.39,43.80,6.42,"2,900",1.396453009,8.2767,632.3936364,3.4422,"2,665","2,831","2,752","3,068","2,987",62.379031
01-08-04,98.778037,407.25,16.39,42.12,6.74,"2,847",1.406271973,8.2768,635.9318182,3.396285714,"2,900","2,665","2,831","2,752","3,068",88.817718
01-09-04,97.95257,415.65,16.39,49.64,6.67,"3,140",1.422879909,8.2767,616.5519048,3.358409091,"2,847","2,900","2,665","2,831","2,752",98.778037
01-10-04,106.76907,425.55,16.39,51.76,7.16,"2,951",1.362954886,8.2765,607.2785,3.32205,"3,140","2,847","2,900","2,665","2,831",97.95257
01-11-04,122.1332,453.40,16.39,49.13,7.76,"3,262",1.298026999,8.2765,596.72,3.311095238,"2,951","3,140","2,847","2,900","2,665",106.76907
01-12-04,126.17757,438.00,16.39,43.46,6.82,"3,280",1.302931596,8.2765,576.17,3.281818182,"3,262","2,951","3,140","2,847","2,900",122.1332
01-01-05,106.0273,422.15,28.11,48.20,6.72,"3,276",1.304121022,8.2765,574.1195238,3.269095238,"3,280","3,262","2,951","3,140","2,847",126.17757
01-02-05,106.43983,435.45,28.11,51.75,7.35,"3,405",1.280081925,8.2765,573.584,3.25965,"3,276","3,280","3,262","2,951","3,140",106.0273
01-03-05,109.41245,427.50,28.11,55.40,7.19,"3,408",1.27420999,8.2765,586.4827273,3.260238095,"3,405","3,276","3,280","3,262","2,951",106.43983
01-04-05,106.09652,435.70,28.11,49.72,6.98,"3,349",1.292323598,8.2765,580.4557143,3.25885,"3,408","3,405","3,276","3,280","3,262",109.41245
01-05-05,85.134259,414.45,28.11,51.97,7.13,"3,214",1.304971943,8.2765,578.3090476,3.255761905,"3,349","3,408","3,405","3,276","3,280",106.09652
01-06-05,56.433997,437.10,28.11,56.50,7.10,"3,597",1.304291118,8.2765,585.4733333,3.253380952,"3,214","3,349","3,408","3,405","3,276",85.134259
01-07-05,34.608437,429.00,28.11,60.57,7.15,"3,775",1.329080276,8.2264,575.7661905,3.252789474,"3,597","3,214","3,349","3,408","3,405",56.433997
01-08-05,33.572362,433.25,28.11,68.95,6.74,"3,915",1.313370108,8.1017,546.6095455,3.257909091,"3,775","3,597","3,214","3,349","3,408",34.608437
01-09-05,56.311235,473.25,28.11,66.25,7.53,"3,949",1.30701869,8.0919,536.7004762,3.308409091,"3,915","3,775","3,597","3,214","3,349",33.572362
01-10-05,68.309635,470.75,28.11,59.77,7.77,"4,091",1.327140013,8.0895,535.497,3.381904762,"3,949","3,915","3,775","3,597","3,214",56.311235
01-11-05,60.910644,495.65,28.11,57.33,8.21,"4,405",1.35998912,8.084,529.8814286,3.377,"4,091","3,949","3,915","3,775","3,597",68.309635
01-12-05,49.605552,513.00,28.11,61.04,8.83,"4,585",1.347164219,8.0755,514.3309524,3.425285714,"4,405","4,091","3,949","3,915","3,775",60.910644
01-01-06,35.240463,568.75,33.45,67.93,9.91,"4,920",1.332445037,8.0654,524.4768182,3.394272727,"4,585","4,405","4,091","3,949","3,915",49.605552
01-02-06,43.094011,556.00,33.45,61.42,9.70,"4,839",1.348072257,8.0512,525.7045,3.2896,"4,920","4,585","4,405","4,091","3,949",35.240463
01-03-06,49.257789,582.00,33.45,66.66,11.76,"5,528",1.376273053,8.035,528.7708696,3.34026087,"4,839","4,920","4,585","4,405","4,091",43.094011
01-04-06,43.629838,644.00,33.45,71.89,12.56,"7,230",1.357036233,8.0143,517.3263158,3.332277778,"5,528","4,839","4,920","4,585","4,405",49.257789
01-05-06,42.558932,653.00,33.45,71.29,13.13,"8,140",1.309071868,8.0131,520.7940909,3.279968182,"7,230","5,528","4,839","4,920","4,585",43.629838
01-06-06,53.183794,613.50,33.45,73.98,10.70,"7,501",1.351533991,8.0042,542.46,3.264647619,"8,140","7,230","5,528","4,839","4,920",42.558932
01-07-06,64.329752,632.50,33.45,74.41,11.44,"7,851",1.32837407,7.9897,540.6204762,3.2437,"7,501","8,140","7,230","5,528","4,839",53.183794
01-08-06,83.019363,623.50,33.45,70.27,12.60,"7,647",1.310444241,7.9722,538.5272727,3.235045455,"7,851","7,501","8,140","7,230","5,528",64.329752
01-09-06,92.794694,599.25,33.45,62.92,11.55,"7,601",1.324678765,7.9334,538.6526316,3.248428571,"7,647","7,851","7,501","8,140","7,230",83.019363
01-10-06,93.131798,603.75,33.45,58.74,12.08,"7,410",1.325556734,7.9018,530.9547619,3.238045455,"7,601","7,647","7,851","7,501","8,140",92.794694
01-11-06,97.190401,646.70,33.45,63.14,13.68,"6,936",1.293995859,7.8622,527.4371429,3.222571429,"7,410","7,601","7,647","7,851","7,501",93.131798
01-12-06,100.23752,635.70,33.45,61.06,12.90,"6,290",1.272588445,7.8219,527.5821053,3.206,"6,936","7,410","7,601","7,647","7,851",97.190401
01-01-07,103.10126,650.50,36.63,58.15,13.36,"5,651",1.277791975,7.7876,540.51,3.193045455,"6,290","6,936","7,410","7,601","7,647",100.23752
01-02-07,101.4345,664.20,36.63,61.80,14.31,"5,980",1.277139208,7.7502,542.2665,3.19075,"5,651","6,290","6,936","7,410","7,601",103.10126
01-03-07,116.33991,661.75,36.63,65.88,13.35,"6,940",1.260716087,7.7369,538.4877273,3.186181818,"5,980","5,651","6,290","6,936","7,410",101.4345
01-04-07,127.82085,677.00,36.63,65.71,13.50,"7,825",1.20875136,7.7247,532.301,3.178684211,"6,940","5,980","5,651","6,290","6,936",116.33991
01-05-07,138.24496,659.10,36.63,64.02,13.25,"7,441",1.211533802,7.6773,522.0161905,3.168045455,"7,825","6,940","5,980","5,651","6,290",127.82085
01-06-07,127.81942,650.50,36.63,70.69,12.54,"7,650",1.187225454,7.6333,526.7190476,3.17065,"7,441","7,825","6,940","5,980","5,651",138.24496
01-07-07,140.78652,665.50,36.63,78.22,12.93,"8,159",1.152472053,7.5757,519.8045,3.161409091,"7,650","7,441","7,825","6,940","5,980",127.81942
01-08-07,149.97755,672.00,36.63,74.05,11.95,"7,580",1.206127126,7.5734,522.9227273,3.158772727,"8,159","7,650","7,441","7,825","6,940",140.78652
01-09-07,167.25454,743.00,36.63,81.67,13.65,"8,165",1.181893393,7.521,516.9111765,3.13645,"7,580","8,159","7,650","7,441","7,825",149.97755
01-10-07,186.65898,789.50,36.63,94.54,14.32,"7,761",1.111605158,7.5019,501.4427273,3.020318182,"8,165","7,580","8,159","7,650","7,441",167.25454
01-11-07,187.16674,783.50,36.63,88.72,14.23,"6,956",1.115946881,7.421,506.9514286,3.001619048,"7,761","8,165","7,580","8,159","7,650",186.65898
01-12-07,180.28394,836.50,36.63,96.01,14.76,"6,677",1.146920518,7.3682,499.2768421,2.9816,"6,956","7,761","8,165","7,580","8,159",187.16674
01-01-08,148.30762,923.25,60.80,91.76,16.74,"7,171",1.133401337,7.2405,480.8963636,2.951,"6,677","6,956","7,761","8,165","7,580",180.28394
01-02-08,144.01523,971.50,60.80,101.85,19.62,"8,541",1.094930472,7.1644,467.2171429,2.906285714,"7,171","6,677","6,956","7,761","8,165",148.30762
01-03-08,159.77706,933.50,60.80,101.59,17.99,"8,520",1.084481076,7.0722,442.942,2.811894737,"8,541","7,171","6,677","6,956","7,761",144.01523
01-04-08,162.45117,871.00,60.80,113.46,16.47,"8,655",1.074229241,6.9997,446.4336364,2.749454545,"8,520","8,541","7,171","6,677","6,956",159.77706
01-05-08,188.9186,885.75,60.80,127.35,16.85,"8,105",1.053518753,6.9725,470.1,2.805368421,"8,655","8,520","8,541","7,171","6,677",162.45117
01-06-08,182.35906,930.25,60.80,140.00,17.65,"8,776",1.051414152,6.8993,493.612381,2.892857143,"8,105","8,655","8,520","8,541","7,171",188.9186
01-07-08,168.14232,918.00,60.80,124.08,17.48,"8,261",1.03950104,6.8355,502.2413636,2.849238095,"8,776","8,105","8,655","8,520","8,541",182.35906
01-08-08,149.63605,833.00,60.80,115.96,13.76,"7,510",1.134429949,6.8462,516.702,2.893428571,"8,261","8,776","8,105","8,655","8,520",168.14232
01-09-08,109.96963,884.50,60.80,100.64,12.96,"6,419",1.224289912,6.8307,530.17,2.966772727,"7,510","8,261","8,776","8,105","8,655",149.63605
01-10-08,9.7778273,730.75,60.80,67.81,9.28,"3,995",1.455604076,6.8358,618.3945455,3.077136364,"6,419","7,510","8,261","8,776","8,105",109.96963
01-11-08,-67.459964,814.50,60.80,54.44,10.12,"3,581",1.517220452,6.8281,651.5055,3.092833333,"3,995","6,419","7,510","8,261","8,776",9.7778273
01-12-08,-76.206962,865.00,71.70,44.60,10.79,"2,902",1.488316714,6.8539,649.3165,3.11475,"3,581","3,995","6,419","7,510","8,261",-67.459964
01-01-09,-56.570785,919.50,73.40,41.68,12.51,"3,106",1.480604086,6.836,623.007619,3.15175,"2,902","3,581","3,995","6,419","7,510",-76.206962
01-02-09,12.876317,952.00,72.70,44.76,13.21,"3,390",1.537515375,6.8363,605.998,3.23685,"3,106","2,902","3,581","3,995","6,419",-56.570785
01-03-09,20.668866,916.50,59.60,49.66,13.11,"4,035",1.500150015,6.836,592.9313636,3.175409091,"3,390","3,106","2,902","3,581","3,995",12.876317
01-04-09,4.1623998,883.25,60.60,51.12,12.63,"4,515",1.397038279,6.8306,583.1757143,3.08575,"4,035","3,390","3,106","2,902","3,581",20.668866
01-05-09,46.775311,975.50,65.00,66.31,15.52,"4,776",1.307531381,6.8235,565.7178947,2.9944,"4,515","4,035","3,390","3,106","2,902",4.1623998
01-06-09,87.000957,934.50,78.20,69.89,13.94,"5,108",1.246105919,6.8334,553.08,2.991,"4,776","4,515","4,035","3,390","3,106",46.775311
01-07-09,74.345861,939.00,95.30,69.45,13.63,"5,750",1.242390359,6.8317,540.4204545,3.01315,"5,108","4,776","4,515","4,035","3,390",87.000957
01-08-09,51.691089,955.50,85.80,69.96,14.54,"6,491",1.197174668,6.8323,546.8842857,2.951238095,"5,750","5,108","4,776","4,515","4,035",74.345861
01-09-09,38.379236,995.75,85.90,70.61,16.45,"6,136",1.159823707,6.8277,549.0709524,2.910318182,"6,491","5,750","5,108","4,776","4,515",51.691089
01-10-09,53.774991,"1,040.00",88.40,77.00,16.57,"6,575",1.102900629,6.8267,545.8328571,2.8726,"6,136","6,491","5,750","5,108","4,776",38.379236
01-11-09,89.734655,"1,175.75",101.60,77.28,18.14,"6,815",1.08731108,6.8271,507.7814286,2.885619048,"6,575","6,136","6,491","5,750","5,108",53.774991
01-12-09,80.016813,"1,104.00",118.20,79.36,16.99,"7,346",1.108524554,6.8275,501.45,2.878368421,"6,815","6,575","6,136","6,491","5,750",89.734655
01-01-10,68.114487,"1,078.50",120.00,72.89,16.29,"6,854",1.095650268,6.8269,500.6625,2.8573,"7,346","6,815","6,575","6,136","6,491",80.016813
01-02-10,51.571732,"1,108.25",133.10,79.66,16.12,"7,072",1.129050469,6.8285,532.557,2.8548,"6,854","7,346","6,815","6,575","6,136",68.114487
01-03-10,69.730213,"1,115.50",153.60,83.76,17.50,"7,830",1.096130659,6.8262,523.1626087,2.840304348,"7,072","6,854","7,346","6,815","6,575",51.571732
01-04-10,64.623052,"1,179.25",172.90,86.15,18.62,"7,365",1.079680415,6.8256,520.6242857,2.84065,"7,830","7,072","6,854","7,346","6,815",69.730213
01-05-10,88.05084,"1,207.50",145.20,73.97,18.53,"6,926",1.147710318,6.8275,533.2065,2.846142857,"7,365","7,830","7,072","6,854","7,346",64.623052
01-06-10,66.514997,"1,244.00",138.90,75.63,18.74,"6,515",1.171097318,6.8184,536.6680952,2.83865,"6,926","7,365","7,830","7,072","6,854",88.05084
01-07-10,18.451252,"1,169.00",136.30,78.95,17.66,"7,195",1.138174368,6.7762,531.7214286,2.823421053,"6,515","6,926","7,365","7,830","7,072",66.514997
01-08-10,42.631339,"1,246.00",141.50,71.92,18.87,"7,356",1.110617503,6.7873,509.3240909,2.80252381,"7,195","6,515","6,926","7,365","7,830",18.451252
01-09-10,53.79001,"1,307.00",141.10,79.97,22.07,"8,054",1.064056182,6.7396,493.933,2.791090909,"7,356","7,195","6,515","6,926","7,365",42.631339
01-10-10,52.64664,"1,346.75",149.10,81.43,23.96,"8,225",1.01853738,6.6678,484.0415,2.79205,"8,054","7,356","7,195","6,515","6,926",53.79001
01-11-10,37.692852,"1,383.50",167.80,84.11,27.13,"8,375",1.011224593,6.6538,482.3166667,2.806142857,"8,225","8,054","7,356","7,195","6,515",52.64664
01-12-10,24.11006,"1,410.25",170.10,91.38,30.63,"9,740",1.00715077,6.6497,474.7780952,2.81635,"8,375","8,225","8,054","7,356","7,195",37.692852
01-01-11,-13.182876,"1,327.00",185.60,92.19,27.75,"9,720",1.003814495,6.5964,489.4409524,2.787809524,"9,740","8,375","8,225","8,054","7,356",24.11006
01-02-11,-30.421236,"1,411.00",182.80,96.97,33.49,"9,858",0.991669972,6.5761,475.691,2.77115,"9,720","9,740","8,375","8,225","8,054",-13.182876
01-03-11,-7.3296143,"1,439.00",172.40,106.72,37.87,"9,400",0.988826263,6.5645,479.6521739,2.779869565,"9,858","9,720","9,740","8,375","8,225",-30.421236
